X	Y
6.250	1.638
6.226	1.641
6.203	1.643
6.179	1.645
6.155	1.648
6.132	1.650
6.108	1.651
6.083	1.653
6.059	1.655
6.035	1.656
6.010	1.657
5.986	1.658
5.961	1.659
5.936	1.659
5.911	1.660
5.886	1.660
5.861	1.660
5.836	1.659
5.811	1.659
5.786	1.658
5.761	1.657
5.736	1.656
5.711	1.654
5.687	1.652
5.663	1.651
5.639	1.648
5.615	1.646
5.592	1.644
5.569	1.641
5.547	1.638
5.525	1.635
5.503	1.632
5.482	1.628
5.461	1.624
5.441	1.621
5.422	1.616
5.403	1.612
5.385	1.608
5.368	1.603
5.351	1.598
5.335	1.593
5.320	1.588
5.306	1.582
5.293	1.577
5.281	1.571
5.269	1.565
5.259	1.559
5.249	1.552
5.241	1.546
5.234	1.539
5.227	1.532
5.222	1.525
5.219	1.518
5.216	1.510
5.214	1.503
5.212	1.495
5.212	1.487
5.212	1.480
5.213	1.472
5.214	1.464
5.215	1.456
5.217	1.448
5.219	1.439
5.221	1.431
5.223	1.423
5.225	1.415
5.226	1.407
5.228	1.399
5.229	1.391
5.230	1.383
5.231	1.376
5.231	1.368
5.232	1.361
5.232	1.354
5.233	1.347
5.233	1.341
5.234	1.335
5.234	1.329
5.234	1.323
5.235	1.318
5.236	1.314
5.236	1.309
5.237	1.305
5.238	1.302
5.239	1.298
5.241	1.294
5.242	1.289
5.243	1.285
5.245	1.279
5.246	1.274
5.248	1.268
5.249	1.261
5.251	1.254
5.253	1.247
5.256	1.239
5.258	1.232
5.261	1.224
5.264	1.216
5.267	1.208
5.271	1.200
5.275	1.193
5.280	1.185
5.285	1.178
5.290	1.171
